Field_Name,Tooltip,Field_Type,Needs_Review,Review_Reasons,Matched_Rules,Match_Explanations,Domains,Persona,Biographical_Subcategories,Part,Part_Num,Line,Subline,Base_Field_Type,Position
Pt2Line29_CountryOfResidence[0],Part 2. Information About You (Petitioner). Information About Your Parents. Parent One's Information. 29. Enter Country of Residence.,Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0), ('family', 1.8)]","[('family_info', 1.7), ('contact_info', 1.6)]",Part 2,2,Line 29,,CountryOfResidence,0
Pt2Line2_USCISOnlineActNumber[0],"Part 2. Information About You (Petitioner). 2. Enter U S C I S Online Account Number, if any.",Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 2,,USCISOnlineActNumber,0
Pt2Line30a_FamilyName[0],Part 2. Information About You (Petitioner). Information About Your Parents. Parent Two's Information. Full Name of Parent Two. 30. A. Enter Family Name (Last Name).,Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0), ('family', 1.8)]","[('core_identity', 1.8), ('family_info', 1.7)]",Part 2,2,Line 30,a,FamilyName,0
Pt2Line30b_GivenName[0],Part 2. Information About You (Petitioner). Information About Your Parents. Parent Two's Information. Full Name of Parent Two. 30. B. Enter Given Name (First Name).,Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0), ('family', 1.8)]","[('core_identity', 1.8), ('family_info', 1.7)]",Part 2,2,Line 30,b,GivenName,0
Pt2Line30c_MiddleName[0],Part 2. Information About You (Petitioner). Information About Your Parents. Parent Two's Information. Full Name of Parent Two. 30. C. Enter Middle Name.,Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0), ('family', 1.8)]","[('core_identity', 1.8), ('family_info', 1.7)]",Part 2,2,Line 30,c,MiddleName,0
Pt2Line31_DateofBirth[0],"Part 2. Information About You (Petitioner). Information About Your Parents. Parent Two's Information. 31. Enter Date of Birth. Enter as 2 digit month, 2 digit day and 4 digit year.",Tx,False,,date(1.50),Date field,"[('biographical', 0.3)]","[('applicant', 2.0), ('family', 1.8)]","[('core_identity', 1.8), ('family_info', 1.7)]",Part 2,2,Line 31,,DateofBirth,0
Pt2Line32_Female[0],Part 2. Information About You (Petitioner). Information About Your Parents. Parent Two's Information. 32. Sex. Select Female.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('biographical', 0.3)]","[('applicant', 2.0), ('family', 1.8)]","[('core_identity', 1.8), ('family_info', 1.7)]",Part 2,2,Line 32,,Female,0
Pt2Line32_Male[0],Part 2. Information About You (Petitioner). Information About Your Parents. Parent Two's Information. 32. Sex. Select Male.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('biographical', 0.3)]","[('applicant', 2.0), ('family', 1.8)]","[('core_identity', 1.8), ('family_info', 1.7)]",Part 2,2,Line 32,,Male,0
Pt2Line33_CountryofBirth[0],Part 2. Information About You (Petitioner). Information About Your Parents. Parent Two's Information. 33. Enter Country of Birth.,Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0), ('family', 1.8)]","[('core_identity', 1.8), ('family_info', 1.7), ('contact_info', 1.6)]",Part 2,2,Line 33,,CountryofBirth,0
Pt2Line34_CityTownOrVillageOfResidence[0],Part 2. Information About You (Petitioner). Information About Your Parents. Parent Two's Information. 34. Enter City / Town / Village of Residence.,Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0), ('family', 1.8)]","[('family_info', 1.7), ('contact_info', 1.6)]",Part 2,2,Line 34,,CityTownOrVillageOfResidence,0
Pt2Line35_CountryOfResidence[0],Part 2. Information About You (Petitioner). Information About Your Parents. Parent Two's Information. 35. Enter Country of Residence.,Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0), ('family', 1.8)]","[('family_info', 1.7), ('contact_info', 1.6)]",Part 2,2,Line 35,,CountryOfResidence,0
Pt2Line36_LPR[0],Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). 36. I am a (Select only one box). Select Lawful Permanent Resident.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('biographical', 0.3), ('immigration', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 36,,LPR,0
Pt2Line36_No[0],Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). 38. Have you obtained a Certificate of Naturalization or a Certificate of Citizenship? Select No.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('immigration', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 36,,No,0
Pt2Line36_USCitizen[0],Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). 36. I am a (Select only one box). Select U.S. Citizen.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 36,,USCitizen,0
Pt2Line36_Yes[0],Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). 38. Have you obtained a Certificate of Naturalization or a Certificate of Citizenship? Select Yes.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('immigration', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 36,,Yes,0
Pt2Line37a_CertificateNumber[0],"Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). If you answered ""Yes"" to Item Number 38., complete the following. 39. A. Enter Certificate Number.",Tx,False,,,,[],[],[],Part 2,2,Line 37,a,CertificateNumber,0
Pt2Line37b_PlaceOfIssuance[0],"Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). If you answered ""Yes"" to Item Number 38., complete the following. 39. B. Enter Place of Issuance.",Tx,False,,,,[],[],[],Part 2,2,Line 37,b,PlaceOfIssuance,0
Pt2Line37c_DateOfIssuance[0],"Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). If you answered ""Yes"" to Item Number 38., complete the following. 39. C. Enter Date of Issuance. Enter as 2 digit month, 2 digit day and 4 digit year.",Tx,False,,,,[],[],[],Part 2,2,Line 37,c,DateOfIssuance,0
Pt2Line40_EmployerOrCompName[0],"Part 2. Information About You (Petitioner). Employment History. Provide your employment history for the last five years, whether inside or outside the United States. Provide your current employment first. If you are currently unemployed, type or print ""Unemployed"" in Item Number 42. Employer 1. 42. Enter Name of Employer / Company.",Tx,False,,,,[],[],[],Part 2,2,Line 40,,EmployerOrCompName,0
Pt2Line40a_ClassOfAdmission[0],"Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). If you are a lawful permanent resident, complete Item Numbers 40. A. through 41. 40. A. Enter Class of Admission.",Tx,False,,,,[],[],[],Part 2,2,Line 40,a,ClassOfAdmission,0
Pt2Line40b_DateOfAdmission[0],"Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). If you are a lawful permanent resident, complete Item Numbers 40. A. through 41. 40. B. Enter Date of Admission. Enter as 2 digit month, 2 digit day and 4 digit year.",Tx,False,,,,[],[],[],Part 2,2,Line 40,b,DateOfAdmission,0
Pt2Line40d_CityOrTown[0],"Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). If you are a lawful permanent resident, complete Item Numbers 40. A. through 41. Place of Admission. 40. C. Enter City or Town.",Tx,False,,,,[],[],[],Part 2,2,Line 40,d,CityOrTown,0
Pt2Line40e_State[0],"Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). If you are a lawful permanent resident, complete Item Numbers 40. A. through 41. Place of Admission. 40. D. Select State from List of States.",Ch,False,,,,[],[],[],Part 2,2,Line 40,e,State,0
Pt2Line41_AptSteFlrNumber[0],"Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. B. Enter Apartment, Suite or Floor Number.",Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 41,,AptSteFlrNumber,0
Pt2Line41_CityOrTown[0],Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. C. Enter City or Town.,Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 2,2,Line 41,,CityOrTown,0
Pt2Line41_Country[0],Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. H. Enter Country.,Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 2,2,Line 41,,Country,0
Pt2Line41_No[0],"Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). If you are a lawful permanent resident, complete Item Numbers 40. A. through 41. 41. Did you gain lawful permanent resident status through marriage to a U.S. citizen or lawful permanent resident? Select No.",Btn,False,,,,[],[],[],Part 2,2,Line 41,,No,0
Pt2Line41_PostalCode[0],Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. G. Enter Postal Code.,Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 2,2,Line 41,,PostalCode,0
Pt2Line41_Province[0],Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. F. Enter Province.,Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 41,,Province,0
Pt2Line41_State[0],Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. D. Select State from List of States.,Ch,False,,boolean(2.00),Field type is button/checkbox,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 2,2,Line 41,,State,0
Pt2Line41_StreetNumberName[0],Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. A. Enter Street Number and Name.,Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]","[('core_identity', 1.8), ('contact_info', 1.6)]",Part 2,2,Line 41,,StreetNumberName,0
Pt2Line41_Unit[0],Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. B. Select Apartment.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 41,,Unit,0
Pt2Line41_Unit[1],Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. B. Select Suite.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 41,,Unit,1
Pt2Line41_Unit[2],Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. B. Select Floor.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 41,,Unit,2
Pt2Line41_Yes[0],"Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). If you are a lawful permanent resident, complete Item Numbers 40. A. through 41. 41. Did you gain lawful permanent resident status through marriage to a U.S. citizen or lawful permanent resident? Select Yes.",Btn,False,,,,[],[],[],Part 2,2,Line 41,,Yes,0
Pt2Line41_ZipCode[0],Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. E. Enter Zip Code.,Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 2,2,Line 41,,ZipCode,0
Pt2Line42_Occupation[0],Part 2. Information About You (Petitioner). Employment History. Employer 1. 44. Enter Your Occupation.,Tx,False,,,,"[('employment', 0.8999999999999999), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 42,,Occupation,0
Pt2Line43a_DateFrom[0],"Part 2. Information About You (Petitioner). Employment History. Employer 1. 45. A. Enter Date From. Enter as 2 digit month, 2 digit day and 4 digit year.",Tx,False,,date(1.50),Date field,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 43,a,DateFrom,0
Pt2Line43b_DateTo[0],Part 2. Information About You (Petitioner). Employment History. Employer 1. 45. B. Date To. Present. No Entry.,Tx,False,,date(1.50),Date field,"[('employment', 0.6), ('biographical', 0.3), ('immigration', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 43,b,DateTo,0
Pt2Line44_EmployerOrOrgName[0],Part 2. Information About You (Petitioner). Employment History. Employer 2. 46. Enter Name of Employer / Company.,Tx,False,,,,"[('employment', 0.8999999999999999), ('biographical', 0.3)]","[('applicant', 2.0)]","[('core_identity', 1.8)]",Part 2,2,Line 44,,EmployerOrOrgName,0
Pt2Line45_AptSteFlrNumber[0],"Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. B. Enter Apartment, Suite or Floor Number.",Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 45,,AptSteFlrNumber,0
Pt2Line45_CityOrTown[0],Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. C. Enter City or Town.,Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 2,2,Line 45,,CityOrTown,0
Pt2Line45_Country[0],Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. H. Enter Country.,Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 2,2,Line 45,,Country,0
Pt2Line45_PostalCode[0],Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. G. Enter Postal Code.,Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 2,2,Line 45,,PostalCode,0
Pt2Line45_Province[0],Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. F. Enter Province.,Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 45,,Province,0
Pt2Line45_State[0],Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. D. Select State from List of States.,Ch,False,,boolean(2.00),Field type is button/checkbox,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 2,2,Line 45,,State,0
Pt2Line45_StreetNumberName[0],Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. A. Enter Street Number and Name.,Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]","[('core_identity', 1.8), ('contact_info', 1.6)]",Part 2,2,Line 45,,StreetNumberName,0
Pt2Line45_Unit[0],Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. B. Select Apartment.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 45,,Unit,0
Pt2Line45_Unit[1],Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. B. Select Suite.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 45,,Unit,1
Pt2Line45_Unit[2],Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. B. Select Floor.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 45,,Unit,2
Pt2Line45_ZipCode[0],Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. E. Enter Zip Code.,Tx,False,,,,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]","[('contact_info', 1.6)]",Part 2,2,Line 45,,ZipCode,0
Pt2Line46_Occupation[0],Part 2. Information About You (Petitioner). Employment History. Employer 2. 48. Enter Your Occupation.,Tx,False,,,,"[('employment', 0.8999999999999999), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 46,,Occupation,0
Pt2Line47a_DateFrom[0],"Part 2. Information About You (Petitioner). Employment History. Employer 2. 49. A. Enter Date From. Enter as 2 digit month, 2 digit day and 4 digit year.",Tx,False,,date(1.50),Date field,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 47,a,DateFrom,0
Pt2Line47b_DateTo[0],"Part 2. Information About You (Petitioner). Employment History. Employer 2. 49. B. Enter Date To. Enter as 2 digit month, 2 digit day and 4 digit year.",Tx,False,,date(1.50),Date field,"[('employment', 0.6), ('biographical', 0.3)]","[('applicant', 2.0)]",[],Part 2,2,Line 47,b,DateTo,0
Pt2Line4a_FamilyName[0],Part 2. Information About You (Petitioner). Your Full Name. 4. A. Enter Family Name (Last Name).,Tx,False,,,,"[('biographical', 0.3)]","[('applicant', 2.0)]","[('core_identity', 1.8)]",Part 2,2,Line 4,a,FamilyName,0
Pt2Line4a_FamilyName[1],"Part 9. Additional Information. If you need extra space to provide any additional information within this petition, use the space below. If you need more space than what is provided, you may make copies of this page to complete and file with this petition or attach a separate sheet of paper. Type or print your name and A. Number (if any) at the top of each sheet; indicate the Page Number, Part Number, and Item Number to which your answer refers; and sign and date each sheet. 1. A. Family Name (Last Name). This is a read only field. This field pre-populates from page 1.",Tx,False,,,,[],[],[],Part 2,2,Line 4,a,FamilyName,1
