Form,Field Name,Type,Parent,Persona,Domain,Value Type,Value,Screen Label,Tooltip
i130.pdf,Pt2Line41_AptSteFlrNumber[0],/Tx,#subform[3],employer,personal,,,"Apartment, Suite or Floor Number.","Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. B. Enter Apartment, Suite or Floor Number."
i130.pdf,Pt2Line41_CityOrTown[0],/Tx,#subform[3],employer,personal,,,City or Town.,Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. C. Enter City or Town.
i130.pdf,Pt2Line41_Province[0],/Tx,#subform[3],employer,personal,,,Province.,Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. F. Enter Province.
i130.pdf,Pt2Line41_PostalCode[0],/Tx,#subform[3],employer,personal,,,Postal Code.,Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. G. Enter Postal Code.
i130.pdf,Pt2Line41_ZipCode[0],/Tx,#subform[3],employer,personal,,,Zip Code.,Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. E. Enter Zip Code.
i130.pdf,Pt2Line41_State[0],/Ch,#subform[3],employer,personal,,,State from List of States.,Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. D. Select State from List of States.
i130.pdf,Pt2Line41_Country[0],/Tx,#subform[3],employer,immigration,,,Country.,Part 2. Information About You (Petitioner). Employment History. Employer 1. 43. H. Enter Country.
i130.pdf,Pt2Line40_EmployerOrCompName[0],/Tx,#subform[3],employer,personal,,,Name of Employer / Company.,"Part 2. Information About You (Petitioner). Employment History. Provide your employment history for the last five years, whether inside or outside the United States. Provide your current employment first. If you are currently unemployed, type or print ""Unemployed"" in Item Number 42. Employer 1. 42. Enter Name of Employer / Company."
i130.pdf,Pt2Line45_StreetNumberName[0],/Tx,#subform[3],employer,personal,,,Street Number and Name.,Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. A. Enter Street Number and Name.
i130.pdf,Pt2Line45_Unit[0],/Btn,#subform[3],employer,personal,selection,Unit,Apartment.,Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. B. Select Apartment.
i130.pdf,Pt2Line45_Unit[1],/Btn,#subform[3],employer,personal,selection,Unit,Suite.,Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. B. Select Suite.
i130.pdf,Pt2Line45_Unit[2],/Btn,#subform[3],employer,personal,selection,Unit,Floor.,Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. B. Select Floor.
i130.pdf,Pt2Line45_AptSteFlrNumber[0],/Tx,#subform[3],employer,personal,,,"Apartment, Suite or Floor Number.","Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. B. Enter Apartment, Suite or Floor Number."
i130.pdf,Pt2Line45_CityOrTown[0],/Tx,#subform[3],employer,personal,,,City or Town.,Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. C. Enter City or Town.
i130.pdf,Pt2Line45_Province[0],/Tx,#subform[3],employer,personal,,,Province.,Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. F. Enter Province.
i130.pdf,Pt2Line45_PostalCode[0],/Tx,#subform[3],employer,personal,,,Postal Code.,Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. G. Enter Postal Code.
i130.pdf,Pt2Line45_ZipCode[0],/Tx,#subform[3],employer,personal,,,Zip Code.,Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. E. Enter Zip Code.
i130.pdf,Pt2Line45_State[0],/Ch,#subform[3],employer,personal,,,State from List of States.,Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. D. Select State from List of States.
i130.pdf,Pt2Line45_Country[0],/Tx,#subform[3],employer,immigration,,,Country.,Part 2. Information About You (Petitioner). Employment History. Employer 2. 47. H. Enter Country.
i130.pdf,Pt2Line46_Occupation[0],/Tx,#subform[3],employer,personal,,,Your Occupation.,Part 2. Information About You (Petitioner). Employment History. Employer 2. 48. Enter Your Occupation.
i130.pdf,Pt2Line47a_DateFrom[0],/Tx,#subform[3],employer,personal,,,"as 2 digit month, 2 digit day and 4 digit year.","Part 2. Information About You (Petitioner). Employment History. Employer 2. 49. A. Enter Date From. Enter as 2 digit month, 2 digit day and 4 digit year."
i130.pdf,Pt2Line47b_DateTo[0],/Tx,#subform[3],employer,personal,,,"as 2 digit month, 2 digit day and 4 digit year.","Part 2. Information About You (Petitioner). Employment History. Employer 2. 49. B. Enter Date To. Enter as 2 digit month, 2 digit day and 4 digit year."
i130.pdf,Pt3Line1_Ethnicity[0],/Btn,#subform[3],,personal,selection,Ethnicity,Not Hispanic or Latino.,Part 3. Biographic Information. 1. Ethnicity (Select only one box). Select Not Hispanic or Latino.
i130.pdf,Pt3Line1_Ethnicity[1],/Btn,#subform[3],applicant,personal,selection,Ethnicity,Hispanic or Latino.,"Part 3. Biographic Information. NOTE: Provide the biographic information about you, the petitioner. 1. Ethnicity (Select only one box). Select Hispanic or Latino."
i130.pdf,Pt3Line2_Race_Black[0],/Btn,#subform[3],,personal,selection,Black,Black or African American.,Part 3. Biographic Information. 2. Race (Select all applicable boxes). Select Black or African American.
i130.pdf,Pt3Line2_Race_AmericanIndianAlaskaNative[0],/Btn,#subform[3],,personal,selection,AmericanIndianAlaskaNative,American Indian or Alaska Native.,Part 3. Biographic Information. 2. Race (Select all applicable boxes). Select American Indian or Alaska Native.
i130.pdf,Pt3Line2_Race_White[0],/Btn,#subform[3],,personal,selection,White,White.,Part 3. Biographic Information. 2. Race (Select all applicable boxes). Select White.
i130.pdf,Pt3Line2_Race_Asian[0],/Btn,#subform[3],,personal,selection,Asian,Asian.,Part 3. Biographic Information. 2. Race (Select all applicable boxes). Select Asian.
i130.pdf,Pt3Line2_Race_NativeHawaiianOtherPacificIslander[0],/Btn,#subform[3],,personal,selection,NativeHawaiianOtherPacificIslander,Native Hawaiian or Other Pacific Islander.,Part 3. Biographic Information. 2. Race (Select all applicable boxes). Select Native Hawaiian or Other Pacific Islander.
i130.pdf,Pt3Line3_HeightFeet[0],/Ch,#subform[3],,personal,,,Feet.,Part 3. Biographic Information. 3. Height. Enter Feet.
i130.pdf,Pt3Line3_HeightInches[0],/Ch,#subform[3],,personal,,,Inches.,Part 3. Biographic Information. 3. Height. Enter Inches.
i130.pdf,Pt3Line4_Pound1[0],/Tx,#subform[3],,personal,,,First Digit of Three Digits.,Part 3. Biographic Information. 4. Weight. Enter Pounds. Enter First Digit of Three Digits.
i130.pdf,Pt3Line4_Pound2[0],/Tx,#subform[3],,personal,,,Second Digit of Three Digits.,Part 3. Biographic Information. 4. Weight. Enter Pounds. Enter Second Digit of Three Digits.
i130.pdf,Pt3Line4_Pound3[0],/Tx,#subform[3],,personal,,,Third Digit of Three Digits.,Part 3. Biographic Information. 4. Weight. Enter Pounds. Enter Third Digit of Three Digits.
i130.pdf,Pt2Line44_EmployerOrOrgName[0],/Tx,#subform[3],employer,personal,,,Name of Employer / Company.,Part 2. Information About You (Petitioner). Employment History. Employer 2. 46. Enter Name of Employer / Company.
i130.pdf,Pt2Line42_Occupation[0],/Tx,#subform[3],employer,personal,,,Your Occupation.,Part 2. Information About You (Petitioner). Employment History. Employer 1. 44. Enter Your Occupation.
i130.pdf,Pt2Line43a_DateFrom[0],/Tx,#subform[3],employer,personal,,,"as 2 digit month, 2 digit day and 4 digit year.","Part 2. Information About You (Petitioner). Employment History. Employer 1. 45. A. Enter Date From. Enter as 2 digit month, 2 digit day and 4 digit year."
i130.pdf,Pt2Line43b_DateTo[0],/Tx,#subform[3],employer,personal,,,No Entry.,Part 2. Information About You (Petitioner). Employment History. Employer 1. 45. B. Date To. Present. No Entry.
i130.pdf,Pt3Line5_EyeColor[0],/Btn,#subform[3],,personal,selection,EyeColor,Blue.,Part 3. Biographic Information. 5. Eye Color (Select only one box). Select Blue.
i130.pdf,Pt3Line5_EyeColor[1],/Btn,#subform[3],,personal,selection,EyeColor,Brown.,Part 3. Biographic Information. 5. Eye Color (Select only one box). Select Brown.
i130.pdf,Pt3Line5_EyeColor[2],/Btn,#subform[3],,personal,selection,EyeColor,Hazel.,Part 3. Biographic Information. 5. Eye Color (Select only one box). Select Hazel.
i130.pdf,Pt3Line5_EyeColor[3],/Btn,#subform[3],,personal,selection,EyeColor,Pink.,Part 3. Biographic Information. 5. Eye Color (Select only one box). Select Pink.
i130.pdf,Pt3Line5_EyeColor[4],/Btn,#subform[3],,personal,selection,EyeColor,Maroon.,Part 3. Biographic Information. 5. Eye Color (Select only one box). Select Maroon.
i130.pdf,Pt3Line5_EyeColor[5],/Btn,#subform[3],,personal,selection,EyeColor,Green.,Part 3. Biographic Information. 5. Eye Color (Select only one box). Select Green.
i130.pdf,Pt3Line5_EyeColor[6],/Btn,#subform[3],,personal,selection,EyeColor,Gray.,Part 3. Biographic Information. 5. Eye Color (Select only one box). Select Gray.
i130.pdf,Pt3Line5_EyeColor[7],/Btn,#subform[3],,personal,selection,EyeColor,Black.,Part 3. Biographic Information. 5. Eye Color (Select only one box). Select Black.
i130.pdf,Pt3Line5_EyeColor[8],/Btn,#subform[3],,personal,selection,EyeColor,Unknown / Other.,Part 3. Biographic Information. 5. Eye Color (Select only one box). Select Unknown / Other.
i130.pdf,Pt2Line40e_State[0],/Ch,#subform[3],applicant,personal,,,State from List of States.,"Part 2. Information About You (Petitioner). Additional Information About You (Petitioner). If you are a lawful permanent resident, complete Item Numbers 40. A. through 41. Place of Admission. 40. D. Select State from List of States."
i130.pdf,Pt4Line1_AlienNumber[0],/Tx,#area[6],beneficiary,immigration,,,"Number), if any.","Part 4. Information About Beneficiary. 1. Enter Alien Registration Number (A. Number), if any."
i130.pdf,Pt4Line2_USCISOnlineActNumber[0],/Tx,#area[7],beneficiary,personal,,,"U S C I S Online Account Number, if any.","Part 4. Information About Beneficiary. 2. Enter U S C I S Online Account Number, if any."
i130.pdf,Pt4Line4a_FamilyName[0],/Tx,#subform[4],beneficiary,personal,,,Family Name (Last Name).,Part 4. Information About Beneficiary. Beneficiary's Full Name. 4. A. Enter Family Name (Last Name).
i130.pdf,Pt4Line4b_GivenName[0],/Tx,#subform[4],beneficiary,personal,,,Given Name (First Name).,Part 4. Information About Beneficiary. Beneficiary's Full Name. 4. B. Enter Given Name (First Name).
i130.pdf,Pt4Line4c_MiddleName[0],/Tx,#subform[4],beneficiary,personal,,,Middle Name.,Part 4. Information About Beneficiary. Beneficiary's Full Name. 4. C. Enter Middle Name.
i130.pdf,P4Line5a_FamilyName[0],/Tx,#subform[4],beneficiary,personal,,,Family Name (Last Name).,"Part 4. Information About Beneficiary. Other Names Used, if any. Provide all other names the beneficiary has ever used, including aliases, maiden name, and nicknames. 5. A. Enter Family Name (Last Name)."
i130.pdf,Pt4Line5b_GivenName[0],/Tx,#subform[4],beneficiary,personal,,,Given Name (First Name).,"Part 4. Information About Beneficiary. Other Names Used, if any. 5. B. Enter Given Name (First Name)."
i130.pdf,Pt4Line5c_MiddleName[0],/Tx,#subform[4],beneficiary,personal,,,Middle Name.,"Part 4. Information About Beneficiary. Other Names Used, if any. 5. C. Enter Middle Name."
i130.pdf,Pt4Line7_CityTownOfBirth[0],/Tx,#subform[4],beneficiary,personal,,,City / Town / Village of Birth.,Part 4. Information About Beneficiary. Other Information About Beneficiary. 6. Enter City / Town / Village of Birth.
i130.pdf,Pt4Line8_CountryOfBirth[0],/Tx,#subform[4],beneficiary,personal,,,Country of Birth.,Part 4. Information About Beneficiary. Other Information About Beneficiary. 7. Enter Country of Birth.
i130.pdf,Pt4Line11_Province[0],/Tx,#subform[4],beneficiary,personal,,,Province.,Part 4. Information About Beneficiary. Beneficiary's Physical Address. 11. F. Enter Province.
i130.pdf,Pt4Line11_PostalCode[0],/Tx,#subform[4],beneficiary,personal,,,Postal Code.,Part 4. Information About Beneficiary. Beneficiary's Physical Address. 11. G. Enter Postal Code.
i130.pdf,Pt4Line11_Country[0],/Tx,#subform[4],beneficiary,personal,,,Country.,Part 4. Information About Beneficiary. Beneficiary's Physical Address. 11. H. Enter Country.
i130.pdf,Pt4Line12a_StreetNumberName[0],/Tx,#subform[4],beneficiary,personal,,,Street Number and Name.,"Part 4. Information About Beneficiary. Other Address and Contact Information. Provide the address in the United States where the beneficiary intends to live, if different from Item Numbers 11. A. through 11. H. If the address is the same, type or print ""SAME"" in Item Number 12. A. 12. A. Enter Street Number and Name."
i130.pdf,Pt4Line12b_Unit[0],/Btn,#subform[4],beneficiary,personal,selection,Unit,Apartment.,Part 4. Information About Beneficiary. Other Address and Contact Information. 12. B. Select Apartment.
i130.pdf,Pt4Line12b_Unit[1],/Btn,#subform[4],beneficiary,personal,selection,Unit,Suite.,Part 4. Information About Beneficiary. Other Address and Contact Information. 12. B. Select Suite.
i130.pdf,Pt4Line12b_Unit[2],/Btn,#subform[4],beneficiary,personal,selection,Unit,Floor.,Part 4. Information About Beneficiary. Other Address and Contact Information. 12. B. Select Floor.
i130.pdf,Pt4Line12b_AptSteFlrNumber[0],/Tx,#subform[4],beneficiary,personal,,,"Apartment, Suite or Floor Number.","Part 4. Information About Beneficiary. Other Address and Contact Information. 12. B. Enter Apartment, Suite or Floor Number."
i130.pdf,Pt4Line12c_CityOrTown[0],/Tx,#subform[4],beneficiary,personal,,,City or Town.,Part 4. Information About Beneficiary. Other Address and Contact Information. 12. C. Enter City or Town.
i130.pdf,Pt4Line12e_ZipCode[0],/Tx,#subform[4],beneficiary,personal,,,Zip Code.,Part 4. Information About Beneficiary. Other Address and Contact Information. 12. E. Enter Zip Code.
i130.pdf,Pt4Line12d_State[0],/Ch,#subform[4],beneficiary,personal,,,State from List of States.,Part 4. Information About Beneficiary. Other Address and Contact Information. 12. D. Select State from List of States.
i130.pdf,Pt4Line13_PostalCode[0],/Tx,#subform[4],beneficiary,personal,,,Postal Code.,Part 4. Information About Beneficiary. Other Address and Contact Information. 13. E. Enter Postal Code.
i130.pdf,Pt4Line13_AptSteFlrNumber[0],/Tx,#subform[4],beneficiary,personal,,,"Apartment, Suite or Floor Number.","Part 4. Information About Beneficiary. Other Address and Contact Information. 13. B. Enter Apartment, Suite or Floor Number."
