field_name,form,type,readonly,required,page,has_parent,has_children
Pt8Line1A2_InitialScreening[2],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A2_InitialScreening[3],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_Results[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_Results[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_XrayTakenDate[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1A3_XrayReadDate[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1A_GammarRelease[2],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A1_TSDate[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1A1_QFDate[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1A3_Infiltrate[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_Reticular[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_Miliary[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_NodulesorMass[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_Cavitylesion[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_Hilar[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_Pleuraleffusion[0],i693.pdf,/Btn,False,False,None,True,False
Pt1Line3e_AlienNumber[5],i693.pdf,/Tx,True,False,None,True,False
Pt8Line1A1_Result[2],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_DiscretelinearOpac[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_Irregularthickpleural[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_Volumeloss[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_DiscreteNodule[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A3_Other[0],i693.pdf,/Btn,False,False,None,True,False
#subform[5],i693.pdf,None,False,False,None,True,True
Pt1Line1b_GivenName[6],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1a_FamilyName[6],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1c_MiddleName[6],i693.pdf,/Tx,True,False,None,True,False
Pt1Line3e_AlienNumber[6],i693.pdf,/Tx,True,False,None,True,False
Pt8Line1A7_Remarks[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1A6_TBClassification[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A6_TBClassification[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A6_TBClassification[2],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A6_TBClassification[3],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A6_TBClassification[4],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A6_TBClassification[5],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A6_TBClassification[6],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1B1b_DateNontrepoemaltest[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1c_TiterOne[0],i693.pdf,/Tx,True,False,None,True,False
Pt8Line1B1c_SyphilisScreen[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1B1c_SyphilisScreen[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1B1c_DateNontreponemalTest[0],i693.pdf,/Tx,True,False,None,True,False
Pt8Line1B1a_name[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[1],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[2],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[3],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[4],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[5],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1b_DateScreeningRun[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1b_DateScreeningRun[1],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1b_DateScreeningRun[2],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1b_DateScreeningRun[3],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1b_DateScreeningRun[4],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1b_DateScreeningRun[5],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[6],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[7],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[8],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[9],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[10],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[11],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1b_DateScreeningRun[6],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1b_DateScreeningRun[7],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1b_DateScreeningRun[8],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1b_DateScreeningRun[9],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1b_DateScreeningRun[10],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1b_DateScreeningRun[11],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[12],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[13],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[14],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[15],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[16],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1d_name[17],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1A4_SputumSmearsCultures[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A4_SputumSmearsCultures[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A4_SputumSmearsCultures[2],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A4_SputumSmearsCultures[3],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1A4_SputumSmearsCultures[4],i693.pdf,/Btn,False,False,None,True,False
#subform[6],i693.pdf,None,False,False,None,True,True
Pt1Line1b_GivenName[7],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1a_FamilyName[7],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1c_MiddleName[7],i693.pdf,/Tx,True,False,None,True,False
Pt8Line1B2_Findings[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1B2_Findings[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1B2_Findings[2],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1B3_Remarks[0],i693.pdf,/Tx,False,False,None,True,False
Pt1Line3e_AlienNumber[7],i693.pdf,/Tx,True,False,None,True,False
Pt8Line1B3_Drug[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1B3_Dosage[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1B3_startDate[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1B3_endDate[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1C1b_DateScreeningNucleicAcid[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1C1a_name[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1C1c[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1C1c[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1c2_Findings[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1c2_Findings[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1c2_Findings[2],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1B1e_DateScreeningRun[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1B1f_TiterOne[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1B1d_TreponemalReactiveNon[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1B1d_TreponemalReactiveNon[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1B1g_nameOfrepeat[0],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1B1h_DateOfrepeatTest[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1B1i_RepeatReativeNon[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1B1i_RepeatReativeNon[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1B1d_name[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1c3_Remarks[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1C3_Drug[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1C3_Dosage[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1C3_startDate[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line1C3_endDate[0],i693.pdf,/Tx,False,False,None,True,False
#subform[7],i693.pdf,None,False,False,None,True,True
Pt1Line1b_GivenName[8],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1a_FamilyName[8],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1c_MiddleName[8],i693.pdf,/Tx,True,False,None,True,False
Pt8Line1C2_Remarks[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line2A_Disorders[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line2A_Disorders[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line2A_Disorders[2],i693.pdf,/Btn,False,False,None,True,False
Pt8Line2A_Disorders[3],i693.pdf,/Btn,False,False,None,True,False
Pt8Line2A_Disorders[4],i693.pdf,/Btn,False,False,None,True,False
Pt1Line3e_AlienNumber[8],i693.pdf,/Tx,True,False,None,True,False
Pt8Line1D1_Findings[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1D1_Findings[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1D1b_Checkboxf[0],i693.pdf,/Btn,True,False,None,True,False
Pt8Line1D1b_Checkboxf[1],i693.pdf,/Btn,True,False,None,True,False
Pt8Line1D1_Findings[2],i693.pdf,/Btn,False,False,None,True,False
Pt8Line1C1c_Checkboxg[0],i693.pdf,/Btn,True,False,None,True,False
Pt8Line1C1c_Checkboxg[1],i693.pdf,/Btn,True,False,None,True,False
Pt8Line2B_Remarks[0],i693.pdf,/Tx,False,False,None,True,False
#subform[8],i693.pdf,None,False,False,None,True,True
Pt1Line1a_FamilyName[9],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1b_GivenName[9],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1c_MiddleName[9],i693.pdf,/Tx,True,False,None,True,False
Pt1Line3e_AlienNumber[9],i693.pdf,/Tx,True,False,None,True,False
#area[9],i693.pdf,None,False,False,None,True,True
Pt8Line3B_Remarks[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line4_ListOtherMedConditions[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line3A_Findings[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line3A_Findings[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line3A_Findings[2],i693.pdf,/Btn,False,False,None,True,False
Pt8Line3A_Findings[3],i693.pdf,/Btn,False,False,None,True,False
#subform[9],i693.pdf,None,False,False,None,True,True
Pt1Line1a_FamilyName[10],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1b_GivenName[10],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1c_MiddleName[10],i693.pdf,/Tx,True,False,None,True,False
Pt1Line3e_AlienNumber[10],i693.pdf,/Tx,True,False,None,True,False
#area[10],i693.pdf,None,False,False,None,True,True
Pt9Line3_DateSigned[0],i693.pdf,/Tx,False,False,None,True,False
Pt9Line4_NameOfMPorHD[0],i693.pdf,/Tx,False,False,None,True,False
Pt9Line3_Signature[0],i693.pdf,/Tx,True,False,None,True,False
Pt9Line2_StreetNumberName[0],i693.pdf,/Tx,False,False,None,True,False
Pt9Line2_AptSteFlrNumber[0],i693.pdf,/Tx,True,False,None,True,False
Pt9Line2_Unit[0],i693.pdf,/Btn,False,False,None,True,False
Pt9Line2_Unit[1],i693.pdf,/Btn,False,False,None,True,False
Pt9Line2_Unit[2],i693.pdf,/Btn,False,False,None,True,False
Pt9Line2_CityOrTown[0],i693.pdf,/Tx,False,False,None,True,False
Pt9Line2_State[0],i693.pdf,/Ch,False,False,None,True,False
Pt9Line2_ZipCode[0],i693.pdf,/Tx,False,False,None,True,False
Pt9Line5_DaytimePhone[0],i693.pdf,/Tx,False,False,None,True,False
Pt9Line1_GivenName[0],i693.pdf,/Tx,False,False,None,True,False
Pt9Line1_FamilyName[0],i693.pdf,/Tx,False,False,None,True,False
Pt9Line1_MiddleName[0],i693.pdf,/Tx,False,False,None,True,False
Pt9Line1_NameOfMPorHD[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line5D_Remarks[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line5A_DoctorOrHDptName[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line5B_StreetNumberName[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line5B_AptSteFlrNumber[0],i693.pdf,/Tx,True,False,None,True,False
Pt8Line5B_Unit[0],i693.pdf,/Btn,False,False,None,True,False
Pt8Line5B_Unit[1],i693.pdf,/Btn,False,False,None,True,False
Pt8Line5B_Unit[2],i693.pdf,/Btn,False,False,None,True,False
Pt8Line5B_CityOrTown[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line5B_State[0],i693.pdf,/Ch,False,False,None,True,False
Pt8Line5B_ZipCode[0],i693.pdf,/Tx,False,False,None,True,False
Pt8Line5C_DateOfReferral[0],i693.pdf,/Tx,False,False,None,True,False
#subform[10],i693.pdf,None,False,False,None,True,True
P9_TDVaccineCheckBox[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line13_CompleteSeries[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line13_NotAge12[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line13_InsufficientCheckBox12[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line13_ContraCheckBox12[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line13d_DateReceived_4[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line13_DateGiven_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line13c_DateReceived_3[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line13b_DateReceived_2[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line13a_DateReceived_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10_PVVaccineCheckBox[0],i693.pdf,/Btn,False,False,None,True,False
Pt10_PVVaccineCheckBox[1],i693.pdf,/Btn,False,False,None,True,False
P10_TDVaccineCheckBox[0],i693.pdf,/Btn,False,False,None,True,False
P10_VaccineCheckBox[0],i693.pdf,/Btn,False,False,None,True,False
P10_VaccineCheckBox[1],i693.pdf,/Btn,False,False,None,True,False
P10_VaccineCheckBox[2],i693.pdf,/Btn,False,False,None,True,False
Pt10Line1_DTDateReceived1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line2_TdDateReceived1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line3a_DateReceived_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line4a_DateReceived_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line5a_DateReceived_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line6_HBDateReceived1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line7a_DateReceived_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line8a_DateReceived_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line9a_DateReceived_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line10a_DateReceived_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line11a_DateReceived_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line12a_DateReceived_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_DTDateReceived2[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line2_TdDateReceived2[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line3b_DateReceived_2[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line4b_DateReceived_2[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line5b_DateReceived_2[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line6_HBDateReceived2[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line7b_DateReceived_2[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line8b_DateReceived_2[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line9b_DateReceived_2[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line10b_DateReceived_2[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line11b_DateReceived_2[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line12b_DateReceived_2[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_DTDateReceived3[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line2_TdDateReceived3[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line3c_DateReceived_3[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line4c_DateReceived_3[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line5c_DateReceived_3[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line6_HBDateReceived3[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line7c_DateReceived_3[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line8c_DateReceived_3[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line9c_DateReceived_3[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line10c_DateReceived_3[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line11c_DateReceived_3[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line12c_DateReceived_3[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_DTDateReceived4[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_DTDateGiven[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line2_TdDateGiven[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line3_DateGiven_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line4_DateGiven_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line5_DateGiven_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line6_HBDateGiven[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line7_DateGiven_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line8_DateGiven_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line9_DateGiven_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line10_DateGiven_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line11_DateGiven_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line12_DateGiven_1[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line2_TdDateReceived4[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line3d_DateReceived_4[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line4d_DateReceived_4[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line5d_DateReceived_4[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line6_HBDateReceived4[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line7d_DateReceived_4[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line8d_DateReceived_4[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line9d_DateReceived_4[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line10d_DateReceived_4[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line11d_DateReceived_4[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line12d_DateReceived_4[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_NotAge1[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line1_ContraCheckBox1[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line2_TdContra[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line3_ContraCheckBox3[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line4_ContraCheckBox4[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line5_ContraCheckBox5[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line6_ContraCheckBox6[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line7_ContraCheckBox7[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line8_ContraCheckBox8[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line9_ContraCheckBox9[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line10_ContraCheckBox10[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line11_ContraCheckBox11[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line12_ContraCheckBox12[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line1_InsufficientCheckBox1[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line2_InsufficientCheckBox2[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line3_InsufficientCheckBox3[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line4_InsufficientCheckBox4[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line5_InsufficientCheckBox5[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line6_InsufficientCheckBox6[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line7_InsufficientCheckBox7[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line8_InsufficientCheckBox8[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line10_InsufficientCheckBox9[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line10_InsufficientCheckBox10[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line11_InsufficientCheckBox11[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line12_InsufficientCheckBox12[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line2_NotAge2[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line3_NotAge3[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line4_NotAge4[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line5_NotAge5[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line6_NotAge6[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line7_NotAge7[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line8_NotAge8[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line9_NotAge9[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line10_NotAge10[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line11_NotAge11[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line12_NotAge12[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line1_DTCompleteSeries[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line2_TdCompleteSeries[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_CompleteSeries[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_CompleteSeries[1],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_CompleteSeries[2],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_HBCompleteSeries[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_CompleteSeries[3],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_CompleteSeries[4],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_CompleteSeries[5],i693.pdf,/Tx,False,False,None,True,False
Pt7Line1_CompleteSeries[0],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_CompleteSeries[6],i693.pdf,/Tx,False,False,None,True,False
Pt10Line1_CompleteSeries[7],i693.pdf,/Tx,False,False,None,True,False
Pt10Line9_InfluVaccineInsufficient9[0],i693.pdf,/Btn,False,False,None,True,False
Pt10Line13_CheckBox13[0],i693.pdf,/Btn,False,False,None,True,False
sfTable[0],i693.pdf,None,False,False,None,True,True
P13[0],i693.pdf,None,False,False,None,True,True
Pt1Line1b_GivenName[11],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1a_FamilyName[11],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1c_MiddleName[11],i693.pdf,/Tx,True,False,None,True,False
P10_USCIS_Remarks[0],i693.pdf,/Tx,True,False,None,True,False
P10_Results[0],i693.pdf,/Btn,False,False,None,True,False
P10_Results[1],i693.pdf,/Btn,False,False,None,True,False
P10_Results[2],i693.pdf,/Btn,False,False,None,True,False
P10_Remarks[0],i693.pdf,/Tx,False,False,None,True,False
Pt1Line3e_AlienNumber[11],i693.pdf,/Tx,True,False,None,True,False
#subform[12],i693.pdf,None,False,False,None,True,True
Pt11Line5d_AdditionalInfo[0],i693.pdf,/Tx,False,False,None,True,False
Pt1Line3e_AlienNumber[12],i693.pdf,/Tx,True,False,None,True,False
Global_ANumber[0],i693.pdf,None,False,False,None,True,True
Pt11Line3a_PageNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line3b_PartNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line3c_ItemNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line3d_AdditionalInfo[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line6a_PageNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line6b_PartNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line6c_ItemNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line6d_AdditionalInfo[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line5c_ItemNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line5b_PartNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line5a_PageNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line4a_PageNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line4b_PartNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line4c_ItemNumber[0],i693.pdf,/Tx,False,False,None,True,False
Pt11Line4d_AdditionalInfo[0],i693.pdf,/Tx,False,False,None,True,False
Pt1Line1a_FamilyName[12],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1b_GivenName[12],i693.pdf,/Tx,True,False,None,True,False
Pt1Line1c_MiddleName[12],i693.pdf,/Tx,True,False,None,True,False
#subform[13],i693.pdf,None,False,False,None,True,True
form1[0],i693.pdf,None,False,False,None,False,True
